   9.5644143e+00   1.2473433e+01   8.2618229e+00   3.6621983e+00
   9.6958699e+00   1.2212387e+01   7.5582101e+00   3.2354573e+00
   9.7470029e+00   1.1734379e+01   8.2210020e+00   4.6369706e+00
   1.0394506e+01   1.1532142e+01   9.3049146e+00   3.4695070e+00
   1.0190246e+01   1.3607314e+01   8.7763617e+00   3.7983775e+00
   1.0129361e+01   1.2170474e+01   8.1069637e+00   4.8881264e+00
   1.0087133e+01   1.1647281e+01   7.1816965e+00   3.9070685e+00
   1.0369309e+01   1.1634135e+01   7.3602594e+00   3.3248849e+00
   1.1023282e+01   1.1628518e+01   7.7179060e+00   3.8922573e+00
   9.6343491e+00   1.2019943e+01   8.1041002e+00   3.7791058e+00
   9.5768711e+00   1.2308226e+01   1.0743671e+01   4.3114730e+00
   1.2274258e+01   1.2035948e+01   7.2442575e+00   4.5008674e+00
   1.0940539e+01   1.1500091e+01   8.8933425e+00   4.8920899e+00
   9.6931142e+00   1.1715726e+01   7.5223212e+00   3.1668602e+00
   9.7576421e+00   1.2203276e+01   7.3432392e+00   4.7359138e+00
   1.1639321e+01   1.3694727e+01   7.1658813e+00   3.9679175e+00
   1.0760113e+01   1.1458615e+01   1.1115877e+01   3.2914660e+00
   9.7993313e+00   1.1776764e+01   7.8676495e+00   3.1960733e+00
   1.0133919e+01   1.1555638e+01   8.2082419e+00   3.6161511e+00
   1.0366320e+01   1.1455635e+01   8.1479868e+00   3.9353652e+00
   9.8961493e+00   1.1890601e+01   1.1200449e+01   4.6758334e+00
   9.8128917e+00   1.2391531e+01   8.3250975e+00   6.2340769e+00
   9.5097394e+00   1.1676150e+01   7.2870419e+00   4.1591886e+00
   1.0832607e+01   1.2045043e+01   7.7054370e+00   3.1697813e+00
   9.6263005e+00   1.1407649e+01   9.1664138e+00   4.4345799e+00
   1.0545721e+01   1.1629242e+01   7.5312419e+00   3.7635547e+00
   1.0694392e+01   1.2992245e+01   7.2177258e+00   4.6763259e+00
   1.1044667e+01   1.2262776e+01   8.0519197e+00   5.3133003e+00
   9.5423282e+00   1.1611764e+01   8.5156622e+00   3.8091870e+00
   1.2768274e+01   1.2964906e+01   8.4164574e+00   3.8036284e+00
   9.6597846e+00   1.2492518e+01   7.8422996e+00   3.2524803e+00
   9.8002632e+00   1.2585476e+01   8.1799375e+00   4.0486279e+00
   1.0717325e+01   1.2863957e+01   7.1318507e+00   4.1552922e+00
   1.0533501e+01   1.1900507e+01   8.9807563e+00   5.9696913e+00
   1.0104574e+01   1.3792065e+01   7.4194550e+00   3.5886893e+00
   1.1870701e+01   1.1581211e+01   8.2260916e+00   3.5008454e+00
   9.9475141e+00   1.2308775e+01   7.1542966e+00   4.6332238e+00
   9.6584626e+00   1.3337359e+01   7.1491850e+00   4.0572651e+00
   1.0181679e+01   1.3128465e+01   7.5609500e+00   3.6818981e+00
   1.1079013e+01   1.3783294e+01   8.1428121e+00   4.8536378e+00
   9.5703827e+00   1.3138216e+01   9.8250773e+00   3.3202183e+00
   9.7691952e+00   1.4938166e+01   9.0115374e+00   4.6852889e+00
   1.2625929e+01   1.2130867e+01   9.2966078e+00   4.4401918e+00
   9.4912165e+00   1.1416354e+01   7.9367683e+00   8.5318293e+00
   9.8179914e+00   1.1847806e+01   7.3317335e+00   4.7545688e+00
   1.2500119e+01   1.2147066e+01   7.9401170e+00   4.8044511e+00
   9.8329390e+00   1.3163819e+01   7.7406395e+00   3.8858132e+00
   1.1875721e+01   1.2067280e+01   9.9450598e+00   3.5184449e+00
   1.2492119e+01   1.2786950e+01   7.5904396e+00   4.4454806e+00
   1.1220574e+01   1.2089694e+01   7.5366180e+00   3.5956927e+00
   1.1596559e+01   1.2919084e+01   7.8911021e+00   4.9996717e+00
   1.4324543e+01   1.1597423e+01   7.3179185e+00   3.3324656e+00
   1.0561164e+01   1.3118690e+01   7.4097340e+00   3.5016896e+00
   9.9328298e+00   1.1450848e+01   8.5328298e+00   5.5806256e+00
   1.0153315e+01   1.4365016e+01   8.2077976e+00   3.1890401e+00
   9.4993027e+00   1.1987710e+01   8.2788885e+00   3.2740898e+00
   9.7125749e+00   1.2175606e+01   7.4672937e+00   3.5885430e+00
   9.9389805e+00   1.1582773e+01   7.4092866e+00   3.7743833e+00
   1.0361678e+01   1.3158694e+01   8.2483310e+00   7.5810501e+00
   1.0039744e+01   1.3105713e+01   7.7545929e+00   3.3501711e+00
   1.1153290e+01   1.1630779e+01   7.1055458e+00   3.2239858e+00
   9.8593996e+00   1.1540214e+01   7.3048259e+00   3.7440603e+00
   9.8303161e+00   1.1407522e+01   7.5932309e+00   3.7601916e+00
   9.8060451e+00   1.2705733e+01   8.2403421e+00   3.2700092e+00
   9.5230438e+00   1.1535591e+01   8.3437580e+00   3.7365884e+00
   9.6457310e+00   1.1685411e+01   7.1454491e+00   3.1709183e+00
   1.2758906e+01   1.4423840e+01   8.1310423e+00   3.3242087e+00
   9.9405738e+00   1.7019352e+01   9.0670246e+00   3.8380089e+00
   9.5467498e+00   1.3057754e+01   9.2700658e+00   3.6845473e+00
   9.5270686e+00   1.1510795e+01   7.6508452e+00   3.2035236e+00
   1.0117592e+01   1.1402626e+01   7.3122576e+00   3.5347520e+00
   9.6337023e+00   1.1753387e+01   7.1641584e+00   3.8901273e+00
   1.0194320e+01   1.2200062e+01   7.3800748e+00   3.7828119e+00
   9.5129874e+00   1.1822674e+01   7.3617160e+00   4.2119769e+00
   1.2258809e+01   1.1620015e+01   7.3456608e+00   3.7308219e+00
   9.7544240e+00   1.2955886e+01   8.2463476e+00   4.0034890e+00
   1.0239374e+01   1.2021672e+01   8.2618760e+00   3.7964266e+00
   9.4967462e+00   1.1567207e+01   7.4612799e+00   3.3883790e+00
   1.0341764e+01   1.2336249e+01   7.0844682e+00   3.5256652e+00
   1.0353354e+01   1.1588185e+01   7.0997278e+00   3.3337170e+00
   9.6878879e+00   1.2237734e+01   7.3258735e+00   4.8695020e+00
   1.0474631e+01   1.2996980e+01   7.7148648e+00   4.0843095e+00
   1.0574874e+01   1.2201486e+01   7.9024513e+00   4.8881364e+00
   1.0205408e+01   1.1576324e+01   7.5916350e+00   3.6307341e+00
   9.9270765e+00   1.1803652e+01   7.5507781e+00   3.4933337e+00
   1.0360855e+01   1.1746322e+01   7.1717107e+00   3.4188653e+00
   9.7888703e+00   1.4462440e+01   8.0539469e+00   6.9912160e+00
   9.9249171e+00   1.1548152e+01   7.6862524e+00   3.7078031e+00
   1.0430900e+01   1.3131861e+01   1.0356928e+01   4.8478985e+00
   1.2353324e+01   1.2128438e+01   7.4459208e+00   3.8003013e+00
   1.1887073e+01   1.1511794e+01   9.1496864e+00   5.7620765e+00
   9.9517678e+00   1.3069450e+01   8.4562520e+00   4.8526160e+00
   9.6800508e+00   1.1859601e+01   7.5829918e+00   3.4454589e+00
   9.7306764e+00   1.1439990e+01   8.5142368e+00   3.5269138e+00
   9.6683629e+00   1.2798464e+01   8.5216138e+00   3.6900801e+00
   9.7660227e+00   1.1527501e+01   7.3042826e+00   4.8460248e+00
   9.8720461e+00   1.2418654e+01   7.4304764e+00   4.0793815e+00
   1.0778546e+01   1.1690482e+01   8.0780185e+00   3.3295422e+00
   9.8447495e+00   1.1439358e+01   7.5911973e+00   4.4222797e+00
   9.5035064e+00   1.1888860e+01   7.5623672e+00   3.4301520e+00
   1.0218209e+01   1.1428316e+01   7.4775781e+00   4.3312920e+00
   9.5148525e+00   1.2624709e+01   7.8172234e+00   3.8561026e+00
   1.2395774e+01   1.2413323e+01   8.0743607e+00   5.9311986e+00
   1.0262069e+01   1.1851503e+01   7.1053310e+00   3.4084299e+00
   9.9009203e+00   1.2863103e+01   7.9935101e+00   3.5491375e+00
   9.8821546e+00   1.2901553e+01   7.5469380e+00   3.6259108e+00
   1.0063766e+01   1.1564588e+01   7.1355898e+00   4.6226326e+00
   1.1150603e+01   1.1971435e+01   8.0074984e+00   3.5009685e+00
   9.9563170e+00   1.1642974e+01   7.9859944e+00   7.4035132e+00
   1.0660137e+01   1.1760526e+01   7.9552439e+00   3.9427533e+00
   1.1465779e+01   1.2557791e+01   8.1942045e+00   4.0542598e+00
   1.0201868e+01   1.5961813e+01   7.2628786e+00   3.2197508e+00
   9.9891089e+00   1.1669670e+01   7.1623382e+00   5.2399299e+00
   1.0119903e+01   1.1609295e+01   1.0036607e+01   5.2914617e+00
   1.0618339e+01   1.1660632e+01   7.3246323e+00   3.2362910e+00
   1.2577680e+01   1.1652749e+01   8.9056598e+00   4.2153485e+00
   9.7706866e+00   1.1514868e+01   8.0003239e+00   4.0504073e+00
   1.0160727e+01   1.1605771e+01   8.1922638e+00   4.5787620e+00
   1.0994411e+01   1.2286510e+01   7.2547771e+00   3.4465616e+00
   9.5523746e+00   1.1617636e+01   7.5728003e+00   3.3124785e+00
   9.8531713e+00   1.1567662e+01   8.3540373e+00   3.9282222e+00
   9.8708536e+00   1.1458252e+01   8.4754534e+00   8.2505376e+00
   1.0321466e+01   1.1418937e+01   7.8311908e+00   4.9807931e+00
   9.8036493e+00   1.1538960e+01   8.3660362e+00   3.7252267e+00
   9.5327739e+00   1.1642353e+01   7.5795131e+00   4.0746434e+00
   1.0631066e+01   1.1528356e+01   7.3812581e+00   4.7814093e+00
   9.5186944e+00   1.1806390e+01   7.4037553e+00   4.3104677e+00
   1.1232507e+01   1.1487121e+01   8.5456406e+00   3.7073418e+00
   9.7921563e+00   1.1781393e+01   7.3173267e+00   3.3503868e+00
   9.6876568e+00   1.2450383e+01   8.7309202e+00   4.9046824e+00
   1.3475686e+01   1.3001066e+01   1.0938533e+01   3.7884165e+00
   9.9212541e+00   1.3076619e+01   9.6860780e+00   3.7344163e+00
   9.5711137e+00   1.3117728e+01   7.8107926e+00   6.3184447e+00
   9.6283691e+00   1.1761592e+01   7.5299014e+00   3.7918978e+00
   1.0643917e+01   1.1580806e+01   8.2030010e+00   5.1023007e+00
   1.1310455e+01   1.1693524e+01   7.7121803e+00   3.1714492e+00
   1.1770449e+01   1.1652743e+01   7.5385346e+00   5.5468221e+00
   1.1384779e+01   1.1630943e+01   7.0808471e+00   5.1378344e+00
   1.0300959e+01   1.2872583e+01   7.7468918e+00   4.7798578e+00
   1.0673162e+01   1.1698698e+01   7.2027780e+00   3.3565923e+00
   1.4386284e+01   1.1674975e+01   7.1442691e+00   3.6560701e+00
   9.7626767e+00   1.3341413e+01   8.1706593e+00   5.1496914e+00
   1.0287295e+01   1.2141678e+01   7.5361310e+00   4.5237102e+00
   9.6846750e+00   1.1964432e+01   7.0748965e+00   4.4479223e+00
   9.8752212e+00   1.1704507e+01   9.4306249e+00   5.9961227e+00
   1.0023765e+01   1.1553872e+01   8.0143724e+00   3.9296726e+00
   1.0036335e+01   1.1569323e+01   7.8066541e+00   3.5660393e+00
   9.7764096e+00   1.2273404e+01   7.0822526e+00   3.7188155e+00
   9.6903365e+00   1.1769326e+01   7.4084538e+00   3.5884361e+00
   1.0240014e+01   1.2881243e+01   7.4242797e+00   3.4055942e+00
   9.7874159e+00   1.2190261e+01   8.0518129e+00   5.6371470e+00
   1.0853586e+01   1.1471305e+01   7.3032125e+00   3.2411659e+00
   9.8122505e+00   1.2929728e+01   8.5152103e+00   4.6342645e+00
   1.0161576e+01   1.1532261e+01   7.6196533e+00   4.2241403e+00
   1.1402471e+01   1.4295420e+01   9.5003565e+00   5.7119097e+00
   9.5556263e+00   1.2649087e+01   7.5637111e+00   3.9519538e+00
   1.2128835e+01   1.4853441e+01   1.0401321e+01   3.5099011e+00
   1.0225872e+01   1.2032436e+01   8.0237262e+00   4.2382146e+00
   9.9005672e+00   1.3212274e+01   7.6389960e+00   3.8842256e+00
   1.2513370e+01   1.2084985e+01   7.5378000e+00   3.7319059e+00
   9.8359840e+00   1.2532474e+01   7.9079374e+00   3.2958637e+00
   9.5944006e+00   1.1672853e+01   8.0371694e+00   3.7011074e+00
   1.0092589e+01   1.2150536e+01   7.4558858e+00   3.5438821e+00
   1.0761738e+01   1.1740247e+01   7.8320704e+00   3.8937776e+00
   1.0879305e+01   1.2227667e+01   7.2125441e+00   4.1281001e+00
   9.7789759e+00   1.2787314e+01   7.2661016e+00   4.2503866e+00
   9.7885138e+00   1.1409325e+01   7.6661448e+00   3.2235522e+00
   1.2794080e+01   1.1548003e+01   7.9627436e+00   4.4555295e+00
   9.7423780e+00   1.1960740e+01   8.3847989e+00   3.6856802e+00
   9.5857316e+00   1.2221921e+01   8.7375945e+00   4.0349394e+00
   1.2632452e+01   1.1860384e+01   9.5384942e+00   6.2411157e+00
   9.8413429e+00   1.2517405e+01   7.0813989e+00   5.0837485e+00
   9.6343438e+00   1.2109342e+01   8.1553090e+00   3.7517219e+00
   9.9279168e+00   1.1439158e+01   8.5197294e+00   4.2386979e+00
   9.9187517e+00   1.3742491e+01   8.2196740e+00   3.7937347e+00
   9.5272940e+00   1.1876551e+01   7.7092698e+00   4.3470600e+00
   1.0278159e+01   1.2020723e+01   7.0741015e+00   3.3873483e+00
   9.6248452e+00   1.1589066e+01   7.7352593e+00   3.7440113e+00
   9.9238377e+00   1.1579016e+01   7.2740039e+00   3.3556497e+00
   1.0699668e+01   1.1452010e+01   7.8068179e+00   5.2003266e+00
   1.0092848e+01   1.3546474e+01   7.4319221e+00   4.0062842e+00
   9.5444439e+00   1.1405250e+01   7.9045990e+00   3.6371834e+00
   1.0524333e+01   1.1569263e+01   8.6852703e+00   3.4153581e+00
   9.7294846e+00   1.1506839e+01   8.9177078e+00   3.3707023e+00
   9.8418847e+00   1.2111699e+01   7.7305707e+00   4.7813538e+00
   1.0152349e+01   1.5067410e+01   7.1163531e+00   3.6681604e+00
   9.5096641e+00   1.1980799e+01   8.5924817e+00   4.1538267e+00
   1.0454076e+01   1.2779630e+01   7.7515607e+00   3.6559697e+00
   9.9503962e+00   1.1657865e+01   7.1660130e+00   3.5005412e+00
   9.7884138e+00   1.2021999e+01   7.4612200e+00   5.6649805e+00
   1.1186101e+01   1.2618729e+01   9.3979822e+00   4.0316994e+00
   9.7575930e+00   1.2286737e+01   7.1124883e+00   4.2988354e+00
   1.2065048e+01   1.1448981e+01   7.0781990e+00   4.4187324e+00
   9.9263695e+00   1.1472327e+01   7.5982001e+00   3.5027428e+00
   1.0756202e+01   1.2762273e+01   8.1225852e+00   3.2131732e+00
   9.6949319e+00   1.2345201e+01   7.6338745e+00   4.9064498e+00
   9.5038249e+00   1.2636840e+01   7.4767384e+00   3.6736920e+00
   1.0615458e+01   1.1695702e+01   9.7127226e+00   3.6321439e+00
   1.0091982e+01   1.2938610e+01   7.7652077e+00   3.1908023e+00
   9.7004649e+00   1.7871550e+01   8.2610323e+00   3.9486536e+00
   1.0581960e+01   1.2319732e+01   7.2575937e+00   3.3455794e+00
   9.5317864e+00   1.1408215e+01   7.1326432e+00   3.8814583e+00
   1.0567020e+01   1.2229388e+01   7.3218784e+00   3.8268824e+00
   1.2029038e+01   1.3433377e+01   8.5274710e+00   3.1822420e+00
   1.0863296e+01   1.1537548e+01   7.3076297e+00   3.2944109e+00
   1.1907611e+01   1.2321463e+01   7.3902262e+00   3.6432301e+00
   9.9506541e+00   1.2907464e+01   8.6610840e+00   4.2312525e+00
   1.1751541e+01   1.2395779e+01   7.1536811e+00   3.7058750e+00
   9.5928906e+00   1.3419327e+01   8.1008632e+00   3.5438527e+00
   1.2042085e+01   1.4982565e+01   7.3775550e+00   4.9585090e+00
   1.1044158e+01   1.1523616e+01   7.2172110e+00   3.3995449e+00
   1.0083900e+01   1.1602877e+01   8.3607680e+00   3.5200415e+00
   1.0236700e+01   1.1563186e+01   7.2301785e+00   4.0211922e+00
   9.6041388e+00   1.2487389e+01   8.1059770e+00   3.6774433e+00
   9.9058604e+00   1.2385207e+01   7.4874333e+00   4.5256370e+00
   9.6379915e+00   1.3203854e+01   7.2877499e+00   7.2133244e+00
   1.1442614e+01   1.2683112e+01   9.1200243e+00   3.4236035e+00
   1.0504813e+01   1.1632300e+01   7.1847423e+00   4.2305017e+00
   1.0542429e+01   1.1600379e+01   8.3779179e+00   4.1871088e+00
   9.8052217e+00   1.2670150e+01   7.3970555e+00   4.4868076e+00
   1.0024067e+01   1.1977165e+01   7.9055929e+00   3.2032778e+00
   1.1587493e+01   1.1416043e+01   7.1859626e+00   4.8653860e+00
   1.0159177e+01   1.1642845e+01   7.5365070e+00   3.3510392e+00
   1.0492573e+01   1.2066131e+01   7.2990581e+00   6.5657589e+00
   1.0473924e+01   1.2318984e+01   8.0199607e+00   3.5375615e+00
   1.0124370e+01   1.1635251e+01   8.8955603e+00   5.3422486e+00
   1.2853574e+01   1.1945076e+01   7.8774890e+00   4.0887463e+00
   1.0482378e+01   1.4268955e+01   8.0756477e+00   4.9606054e+00
   9.7279920e+00   1.1406282e+01   7.9923934e+00   3.2182062e+00
   9.8593618e+00   1.2597603e+01   8.3247002e+00   7.8951016e+00
   9.7702630e+00   1.2122186e+01   8.6515914e+00   3.1642771e+00
   9.9619942e+00   1.2114543e+01   7.3410600e+00   3.5555314e+00
   1.0209271e+01   1.1565593e+01   7.2789916e+00   4.1188978e+00
   1.1701874e+01   1.1817726e+01   7.3035870e+00   4.4986785e+00
   9.5958248e+00   1.2308731e+01   8.2421986e+00   3.9265538e+00
   9.9293360e+00   1.1748398e+01   7.5179561e+00   3.6444092e+00
   1.0028290e+01   1.3155011e+01   7.5926283e+00   4.1257736e+00
   1.5327553e+01   1.1553037e+01   7.2069700e+00   3.8734966e+00
   9.8434217e+00   1.1941953e+01   9.8261072e+00   3.4081314e+00
   1.1290751e+01   1.1851740e+01   7.9222204e+00   5.6211064e+00
   1.0119712e+01   1.2675293e+01   7.0983967e+00   3.4215497e+00
   1.1587161e+01   1.1710823e+01   7.8671896e+00   4.8066504e+00
   9.5534566e+00   1.1440432e+01   7.6359956e+00   3.5078746e+00
   1.0501372e+01   1.2537443e+01   7.1006819e+00   3.8049875e+00
   9.9922057e+00   1.1548468e+01   7.2671818e+00   3.4813780e+00
   9.5909921e+00   1.3895565e+01   8.0993217e+00   4.6165231e+00
   1.0159425e+01   1.1578838e+01   7.4030511e+00   3.2915067e+00
   9.8927477e+00   1.2249720e+01   8.2602036e+00   3.2628636e+00
   1.0140494e+01   1.2962001e+01   7.1022717e+00   3.1801230e+00
   9.9059024e+00   1.1690350e+01   7.1767864e+00   4.2937138e+00
   1.2302026e+01   1.2129688e+01   7.2317856e+00   3.6895276e+00
   9.5073008e+00   1.2898317e+01   8.2474964e+00   3.2172883e+00
   9.4956806e+00   1.1692051e+01   8.8628416e+00   3.9312784e+00
   9.8483457e+00   1.1702084e+01   8.6432465e+00   3.5437050e+00
   1.0588429e+01   1.2296021e+01   7.6480172e+00   3.5761121e+00
   1.0375110e+01   1.2170394e+01   7.3817536e+00   3.2041150e+00
   1.0521866e+01   1.2628490e+01   8.9064609e+00   3.2005562e+00
   1.0082204e+01   1.3684691e+01   7.1287562e+00   3.6899578e+00
   1.0589916e+01   1.2618129e+01   8.8864164e+00   5.2899958e+00
   1.1533487e+01   1.1588061e+01   7.1450695e+00   3.2240590e+00
   1.0645734e+01   1.2363137e+01   7.5239080e+00   3.3768972e+00
   1.0400291e+01   1.2788993e+01   8.7720332e+00   3.4270704e+00
   1.0550911e+01   1.2075729e+01   9.1450952e+00   4.6087863e+00
   1.1605092e+01   1.2060520e+01   8.1730742e+00   3.7939002e+00
   9.9332662e+00   1.2527485e+01   8.2154319e+00   3.1972186e+00
   9.7345631e+00   1.1720467e+01   7.2893063e+00   4.8761350e+00
   1.0701664e+01   1.1431277e+01   7.2257741e+00   3.1898460e+00
   1.0609040e+01   1.2885123e+01   7.2941750e+00   3.8216949e+00
   1.0206860e+01   1.3322199e+01   1.0524817e+01   5.9615156e+00
   9.8286474e+00   1.1893831e+01   8.5537014e+00   4.1239849e+00
   1.0332773e+01   1.1528073e+01   9.4370192e+00   3.4454006e+00
   9.5840354e+00   1.1483224e+01   7.2321941e+00   3.4083388e+00
   1.1017470e+01   1.1489676e+01   7.3372803e+00   5.0959676e+00
   1.0231027e+01   1.1506169e+01   8.3349696e+00   3.4233101e+00
   9.5435572e+00   1.1488544e+01   7.4356560e+00   3.4883491e+00
   1.2028485e+01   1.3696850e+01   7.4113890e+00   3.9892807e+00
   1.0144511e+01   1.2589275e+01   7.3519577e+00   5.3198393e+00
   9.6656287e+00   1.1426451e+01   7.1546796e+00   5.6838042e+00
   9.5329660e+00   1.1573999e+01   8.2024438e+00   3.2986997e+00
   1.0508921e+01   1.1521003e+01   8.4555328e+00   3.2181022e+00
   9.5751559e+00   1.2326863e+01   7.0923531e+00   3.9246441e+00
   1.0055754e+01   1.1756886e+01   1.0338812e+01   4.2276334e+00
   9.9142813e+00   1.2795448e+01   8.1605199e+00   3.2678016e+00
   1.0481114e+01   1.6605308e+01   8.1666871e+00   3.3450421e+00
   1.3392569e+01   1.1676441e+01   7.7164412e+00   3.2322670e+00
   9.5694427e+00   1.2155165e+01   7.5486688e+00   3.4194694e+00
   1.0160093e+01   1.1735604e+01   9.1858111e+00   4.3497327e+00
   9.5479840e+00   1.1646119e+01   7.1289852e+00   3.2372505e+00
   1.1809805e+01   1.2076862e+01   7.1341747e+00   3.4150192e+00
   1.0561140e+01   1.6717688e+01   7.1129357e+00   4.3544082e+00
   1.0058960e+01   1.3069590e+01   7.6511517e+00   4.7693284e+00
   1.0477290e+01   1.3119273e+01   7.6788119e+00   3.4834370e+00
   1.1996292e+01   1.2671383e+01   7.5303958e+00   4.2676078e+00
   1.1587396e+01   1.1631083e+01   8.5551171e+00   4.4972436e+00
   1.0803273e+01   1.1946115e+01   7.1078000e+00   4.4389723e+00
   9.5686324e+00   1.1924638e+01   7.4089048e+00   3.4411405e+00
   1.3233927e+01   1.2179008e+01   7.1016800e+00   3.4375322e+00
   1.1355112e+01   1.1429608e+01   8.0273292e+00   3.3416964e+00
   1.0811703e+01   1.2052301e+01   7.7159862e+00   3.5587601e+00
   1.0320193e+01   1.2323597e+01   7.7948511e+00   4.3363000e+00
   9.9171229e+00   1.1550820e+01   9.8451032e+00   4.0401425e+00
   1.1801061e+01   1.2555849e+01   7.3842277e+00   4.7979134e+00
   9.8168212e+00   1.3091836e+01   7.4022421e+00   3.4501443e+00
   9.5243694e+00   1.2361254e+01   7.5032586e+00   3.1934552e+00
   9.5336910e+00   1.4552354e+01   7.8723010e+00   4.0467419e+00
   9.5998244e+00   1.2115100e+01   7.2769903e+00   4.5074163e+00
   1.1342482e+01   1.3020998e+01   8.6657981e+00   3.2441055e+00
   9.6581270e+00   1.2858514e+01   7.4829280e+00   4.4076164e+00
   1.0005371e+01   1.1721536e+01   7.5365524e+00   4.2202482e+00
   1.0364070e+01   1.2198456e+01   7.7099397e+00   3.6715612e+00
   1.0639021e+01   1.2069200e+01   8.4012178e+00   3.7929496e+00
   9.7371484e+00   1.1636473e+01   8.3894329e+00   3.3385028e+00
   1.0683529e+01   1.3441676e+01   7.4490460e+00   3.2395983e+00
   9.7189311e+00   1.1765763e+01   7.2389994e+00   3.3442806e+00
   9.7530983e+00   1.4247795e+01   7.6321902e+00   5.5499517e+00
   1.0862905e+01   1.2703117e+01   9.7868505e+00   3.4064316e+00
   9.4966452e+00   1.2003985e+01   7.4567609e+00   3.2178389e+00
   1.1238246e+01   1.2495998e+01   7.8451060e+00   3.3345618e+00
   1.1607733e+01   1.2062031e+01   8.1788527e+00   3.1846873e+00
   9.5595144e+00   1.1646487e+01   7.9125454e+00   3.2545577e+00
   1.0370757e+01   1.2743303e+01   7.5870501e+00   4.7311039e+00
   9.9978969e+00   1.1647714e+01   7.7707089e+00   3.2735653e+00
   1.0266593e+01   1.4231765e+01   8.9176199e+00   4.0403966e+00
   9.7467610e+00   1.1684848e+01   7.3259763e+00   3.3137777e+00
   1.1368558e+01   1.7152915e+01   7.5814856e+00   3.4621041e+00
   1.4149163e+01   1.1918324e+01   7.4219849e+00   3.4092687e+00
   1.0711348e+01   1.1888584e+01   9.7854908e+00   3.4758591e+00
   1.0946150e+01   1.1753785e+01   7.1914925e+00   3.8377828e+00
   9.7366048e+00   1.2046068e+01   8.4780934e+00   3.1914145e+00
   9.6095825e+00   1.3323141e+01   7.6458321e+00   4.8894486e+00
   9.8383451e+00   1.1964520e+01   7.6301027e+00   4.7064836e+00
   1.0451074e+01   1.1883808e+01   7.2798379e+00   3.4990879e+00
   9.6207914e+00   1.1746498e+01   8.9168193e+00   4.5220181e+00
   1.0272358e+01   1.6149738e+01   7.4161045e+00   3.9496647e+00
   9.8874647e+00   1.1795426e+01   7.5303004e+00   3.7894137e+00
   1.2624832e+01   1.2696563e+01   7.9999224e+00   3.5798955e+00
   9.8088670e+00   1.4778918e+01   7.3827545e+00   3.3154678e+00
   1.0004227e+01   1.2276160e+01   7.1337585e+00   3.4343674e+00
   9.6598098e+00   1.1709771e+01   7.2592617e+00   3.8853127e+00
   1.0129282e+01   1.1704639e+01   7.7543049e+00   3.1936627e+00
   9.8040200e+00   1.2287842e+01   8.7950201e+00   3.4855766e+00
   1.1141611e+01   1.1451629e+01   8.7300666e+00   3.3890271e+00
   1.0907897e+01   1.2088615e+01   8.0223574e+00   4.8981506e+00
